service_id,url,name
0,https://www.youtube.com/channel/UCq9MZ1_vPM6gQMLSj2JvEcQ,Susquehanna - EAS and More
0,https://www.youtube.com/channel/UCuGdYTMLZUhnEsStVlI_ueA,Susquehanna's Radio Archive
0,https://www.youtube.com/channel/UClWrE8PqCobjKfKqTYynj4g,Susquehanna's Television Archive
0,https://www.youtube.com/channel/UCjulkoY_PrTThv1tEDO9Iug,TapeHole
0,https://www.youtube.com/channel/UCsUWOsfC01R8TB3oL7qsQGg,TexasTVNews
0,https://www.youtube.com/channel/UCUe6YL1wKsdiOQm8YDjIKIQ,The City That Breeds
0,https://www.youtube.com/channel/UC_2OQQDq5vH-X85xaip4WGg,The Dead Media Group
0,https://www.youtube.com/channel/UCU9VT7Id6ga9RsyEBjr5cUw,The Segram's VHS Library
0,https://www.youtube.com/channel/UC_1-HiuL1YP_u29umkwOnCw,The Tape Keeper
0,https://www.youtube.com/channel/UCX6LecfjtCAFd7LpIPKMhtQ,The VHS Stash
0,https://www.youtube.com/channel/UCxmMC7Nk3ZLeH5xr0V7zrHw,Thrift Trash Archive
0,https://www.youtube.com/channel/UC6wuBTZV-S_IrKX-3GGo6Vw,TopicalTVArchives
0,https://www.youtube.com/channel/UCrURHcPk6tTgk56J-7x9kIw,TV Vortex
0,https://www.youtube.com/channel/UCF5tQFQwR-WpfdLCWkm6_4w,TVfan1999
0,https://www.youtube.com/channel/UCtaPCtAMRhYjRb7cQQNenJg,TWCJim
0,https://www.youtube.com/channel/UCjdAsj4Yaki6FZ3KaXwaQPQ,VHS Central
0,https://www.youtube.com/channel/UCHBA33uj5hZFlkzC26Wx5Lg,Yester Days
